XAUUSD M30 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
03-06 03:30|5066.88|5070.49|5056.43|5065.93
03-06 04:00|5065.79|5094.68|5061.52|5080.49
03-06 04:30|5080.72|5082.52|5072.66|5076.71
03-06 05:00|5076.61|5084.21|5071.91|5080.69
03-06 05:30|5080.75|5085.04|5072.80|5080.88
03-06 07:00|5083.76|5096.72|5082.11|5091.20
03-06 07:30|5091.08|5101.65|5084.50|5086.33
03-06 08:00|5086.05|5092.30|5074.14|5090.72
03-06 08:30|5090.67|5092.28|5075.19|5084.29
03-06 09:00|5083.69|5088.96|5066.33|5085.74
03-06 09:30|5085.73|5143.64|5085.50|5134.78
03-06 10:00|5134.48|5138.51|5125.43|5128.76
03-06 10:30|5128.88|5131.87|5121.96|5126.38
03-06 11:00|5126.37|5141.42|5124.17|5136.45
03-06 11:30|5136.69|5137.99|5128.98|5130.94
03-06 12:00|5130.94|5136.17|5127.40|5129.66
03-06 12:30|5129.43|5135.80|5126.32|5127.61
03-06 13:00|5127.56|5130.04|5122.74|5129.57
03-06 13:30|5129.64|5129.88|5114.41|5117.25
03-06 14:00|5117.46|5122.96|5109.22|5120.03
03-06 14:30|5120.21|5122.80|5115.17|5115.71
03-06 15:00|5115.56|5119.43|5105.52|5114.76
03-06 15:30|5114.71|5120.75|5107.64|5119.49
03-06 16:00|5119.50|5123.16|5099.22|5100.65
03-06 16:30|5100.57|5113.53|5096.25|5108.41
03-06 17:00|5108.99|5108.99|5091.77|5099.09
03-06 17:30|5098.80|5103.84|5083.33|5085.71
03-06 18:00|5085.77|5092.97|5075.55|5087.29
03-06 18:30|5087.23|5092.86|5080.82|5091.07
03-06 19:00|5091.28|5098.10|5080.64|5094.70
03-06 19:30|5094.67|5099.56|5062.44|5076.95
03-06 20:00|5077.49|5096.63|5076.18|5088.38
03-06 20:30|5088.37|5096.69|5081.37|5083.31
03-06 21:00|5082.57|5088.74|5065.47|5083.26
03-06 21:30|5083.16|5131.10|5073.76|5084.84
03-06 22:00|5085.06|5109.16|5081.07|5104.34
03-06 22:30|5104.80|5132.24|5084.17|5130.49
03-06 23:00|5130.50|5171.54|5128.50|5161.67
03-06 23:30|5162.22|5166.40|5134.32|5141.63
03-07 00:00|5141.58|5153.14|5135.89|5142.36
03-07 00:30|5142.59|5148.09|5125.95|5140.03
03-07 01:00|5139.81|5145.50|5128.83|5142.18
03-07 01:30|5142.27|5152.44|5132.76|5140.92
03-07 02:00|5140.69|5150.97|5138.53|5150.23
03-07 02:30|5150.26|5167.50|5148.80|5161.03
03-07 03:00|5161.04|5174.61|5160.54|5165.30
03-07 03:30|5165.20|5167.96|5156.56|5159.62
03-07 04:00|5159.66|5162.52|5152.67|5153.88
03-07 04:30|5153.89|5161.63|5149.87|5153.31
03-07 05:00|5152.80|5170.48|5150.92|5168.24
03-07 05:30|5168.10|5172.48|5166.51|5171.06
03-09 06:00|5190.43|5192.04|5120.80|5155.53
03-09 06:30|5155.76|5164.09|5104.07|5130.07
03-09 07:00|5130.03|5135.74|5094.53|5104.69
03-09 07:30|5104.77|5105.26|5044.44|5076.08
03-09 08:00|5076.26|5080.07|5028.56|5046.16
03-09 08:30|5046.00|5060.31|5033.58|5049.93
03-09 09:00|5049.89|5087.48|5014.58|5072.18
03-09 09:30|5072.19|5086.23|5064.79|5070.12
03-09 10:00|5070.35|5095.38|5055.35|5077.74
03-09 10:30|5077.61|5099.31|5076.60|5094.80
03-09 11:00|5094.73|5102.25|5083.84|5084.59
03-09 11:30|5084.43|5093.74|5081.42|5091.21
03-09 12:00|5091.24|5097.32|5086.75|5089.40
03-09 12:30|5089.41|5093.10|5085.12|5090.25
03-09 13:00|5090.01|5103.97|5080.86|5095.26
03-09 13:30|5095.25|5140.49|5092.09|5124.37
03-09 14:00|5124.36|5134.09|5119.22|5126.43
03-09 14:30|5126.85|5129.53|5096.91|5097.43
03-09 15:00|5097.59|5107.08|5088.51|5106.53
03-09 15:30|5106.54|5107.96|5093.45|5098.86
03-09 16:00|5099.05|5110.55|5090.93|5091.40
03-09 16:30|5091.27|5102.57|5087.08|5096.38
03-09 17:00|5095.86|5126.79|5095.03|5125.40
03-09 17:30|5125.34|5132.61|5096.42|5105.18
03-09 18:00|5105.19|5111.20|5098.28|5099.68
03-09 18:30|5099.28|5100.33|5084.10|5087.05
03-09 19:00|5089.48|5097.41|5079.66|5085.72
03-09 19:30|5085.92|5094.60|5082.03|5088.10
03-09 20:00|5088.27|5110.13|5088.27|5109.45
03-09 20:30|5109.58|5112.24|5093.25|5094.88
03-09 21:00|5094.86|5099.29|5084.46|5094.84
03-09 21:30|5093.92|5111.40|5067.15|5073.88
03-09 22:00|5073.09|5088.45|5061.42|5081.50
03-09 22:30|5080.91|5116.13|5080.14|5094.03
03-09 23:00|5093.94|5100.16|5079.43|5099.70
03-09 23:30|5099.46|5103.55|5093.09|5099.77
03-10 00:00|5099.68|5109.51|5094.66|5103.74
03-10 00:30|5103.98|5110.61|5102.67|5104.84
03-10 01:00|5104.83|5106.84|5090.95|5095.18
03-10 01:30|5095.19|5099.60|5089.19|5095.88
03-10 02:00|5095.43|5106.99|5092.43|5105.16
03-10 02:30|5105.04|5126.42|5104.20|5123.32
03-10 03:00|5123.30|5143.23|5118.32|5140.02
03-10 03:30|5140.04|5144.24|5125.18|5140.93
03-10 04:00|5141.38|5147.98|5134.36|5139.33
03-10 04:30|5138.72|5140.69|5134.30|5136.60
03-10 06:00|5148.47|5150.09|5117.51|5131.97
03-10 06:30|5132.00|5153.13|5128.41|5152.91
03-10 07:00|5153.23|5156.10|5138.33|5144.64
03-10 07:30|5144.88|5149.13|5135.69|5139.74
03-10 08:00|5139.76|5141.31|5129.04|5130.73
03-10 08:30|5130.68|5139.08|5124.95|5130.86
03-10 09:00|5130.02|5167.86|5124.70|5158.06
03-10 09:30|5157.90|5186.19|5152.87|5184.03
03-10 10:00|5184.02|5186.39|5170.97|5179.64
03-10 10:30|5179.43|5185.79|5163.92|5166.07
03-10 11:00|5166.19|5173.40|5161.63|5166.57
03-10 11:30|5166.62|5167.92|5155.68|5157.42
03-10 12:00|5157.31|5166.46|5154.34|5162.59
03-10 12:30|5162.61|5165.54|5161.37|5163.90
03-10 13:00|5163.88|5174.30|5163.88|5171.78
03-10 13:30|5171.49|5179.11|5166.90|5177.93
03-10 14:00|5178.05|5180.83|5171.86|5176.26
03-10 14:30|5176.40|5178.97|5173.19|5175.29
03-10 15:00|5175.28|5178.70|5158.47|5169.51
03-10 15:30|5169.52|5181.43|5165.54|5181.06
03-10 16:00|5181.09|5185.35|5174.97|5183.99
03-10 16:30|5183.98|5195.18|5182.94|5183.15
03-10 17:00|5183.21|5189.37|5180.53|5186.64
03-10 17:30|5186.67|5189.12|5181.85|5182.48
03-10 18:00|5182.45|5183.83|5172.94|5173.93
03-10 18:30|5174.03|5178.03|5156.43|5177.07
03-10 19:00|5177.42|5191.95|5176.70|5182.93
03-10 19:30|5183.28|5185.09|5171.81|5175.24
03-10 20:00|5175.35|5180.70|5162.55|5179.65
03-10 20:30|5179.80|5189.29|5178.35|5187.08
03-10 21:00|5187.07|5228.95|5186.17|5221.51
03-10 21:30|5222.14|5222.14|5196.48|5205.79
03-10 22:00|5206.27|5214.46|5185.51|5209.02
03-10 22:30|5208.91|5213.27|5202.85|5206.68
03-10 23:00|5206.69|5228.69|5203.14|5225.56
03-10 23:30|5225.58|5238.60|5225.30|5228.79
03-11 00:00|5228.78|5235.58|5222.59|5232.03
03-11 00:30|5232.27|5234.65|5226.02|5227.76
03-11 01:00|5227.75|5235.51|5223.52|5233.33
03-11 01:30|5233.40|5234.84|5226.35|5227.64
03-11 02:00|5227.76|5228.12|5160.73|5202.84
03-11 02:30|5202.83|5207.86|5189.89|5191.84
03-11 03:00|5191.81|5207.48|5184.21|5200.74
03-11 03:30|5200.68|5200.98|5179.80|5198.81
03-11 04:00|5198.60|5199.05|5191.70|5194.99
03-11 04:30|5194.56|5198.99|5192.51|5192.66
03-11 06:00|5190.10|5197.75|5183.66|5190.86
03-11 06:30|5190.79|5195.49|5185.52|5189.30
03-11 07:00|5189.34|5197.48|5187.61|5193.49
03-11 07:30|5193.73|5197.37|5187.95|5197.32
03-11 08:00|5197.08|5215.64|5186.72|5212.45
03-11 08:30|5212.46|5219.25|5205.99|5215.65
03-11 09:00|5215.43|5223.02|5210.58|5214.83
03-11 09:30|5214.92|5219.85|5208.57|5208.57
03-11 10:00|5208.37|5209.50|5193.97|5204.37
03-11 10:30|5204.26|5220.28|5201.82|5217.44
03-11 11:00|5217.38|5220.25|5204.71|5204.81
03-11 11:30|5204.80|5209.71|5199.45|5203.18
03-11 12:00|5203.26|5208.65|5199.32|5207.45
03-11 12:30|5207.42|5208.47|5201.79|5204.30
03-11 13:00|5204.34|5208.23|5200.27|5200.60
03-11 13:30|5200.59|5204.57|5190.87|5199.54
03-11 14:00|5199.77|5210.51|5196.45|5206.43
03-11 14:30|5206.42|5206.76|5191.50|5197.63
03-11 15:00|5197.26|5201.88|5195.28|5197.80
03-11 15:30|5197.91|5198.31|5184.44|5195.80
03-11 16:00|5195.88|5198.73|5181.43|5184.76
03-11 16:30|5184.70|5188.54|5175.43|5187.44
03-11 17:00|5187.39|5190.65|5179.56|5187.75
03-11 17:30|5187.67|5197.00|5186.68|5187.83
03-11 18:00|5187.95|5195.23|5186.36|5191.67
03-11 18:30|5191.68|5191.83|5177.12|5186.19
03-11 19:00|5186.94|5193.71|5179.55|5181.22
03-11 19:30|5181.01|5190.71|5175.61|5181.32
03-11 20:00|5181.00|5195.22|5177.75|5191.40
03-11 20:30|5191.30|5196.60|5166.52|5167.64
03-11 21:00|5167.23|5183.26|5162.24|5181.60
03-11 21:30|5181.75|5181.75|5148.96|5176.77
03-11 22:00|5176.54|5195.33|5174.96|5194.34
03-11 22:30|5194.47|5196.34|5174.20|5183.33
03-11 23:00|5183.55|5185.82|5168.69|5172.66
03-11 23:30|5172.77|5175.36|5164.16|5166.20
03-12 00:00|5166.16|5172.68|5163.70|5167.05
03-12 00:30|5166.82|5178.08|5166.04|5175.77
03-12 01:00|5175.75|5181.06|5169.64|5172.05
03-12 01:30|5172.06|5172.64|5155.03|5169.71
03-12 02:00|5169.56|5178.22|5169.22|5177.53
03-12 02:30|5177.55|5178.29|5170.20|5172.40
03-12 03:00|5172.43|5177.69|5169.28|5177.09
03-12 03:30|5177.21|5183.64|5176.13|5183.13
03-12 04:00|5183.02|5183.63|5175.08|5177.76
03-12 04:30|5177.75|5178.49|5175.42|5176.09
03-12 06:00|5182.09|5182.52|5165.43|5169.79
03-12 06:30|5169.78|5169.89|5129.65|5139.10
03-12 07:00|5136.94|5157.08|5135.23|5155.91
03-12 07:30|5155.36|5158.06|5132.98|5134.39
03-12 08:00|5134.15|5157.87|5125.40|5152.61
03-12 08:30|5152.83|5161.46|5150.05|5153.08
03-12 09:00|5152.12|5166.74|5151.48|5157.49
03-12 09:30|5157.54|5172.80|5154.42|5168.48
03-12 10:00|5168.76|5175.26|5167.14|5167.99
03-12 10:30|5168.00|5171.46|5145.86|5150.75
03-12 11:00|5150.82|5155.59|5147.14|5151.93
03-12 11:30|5151.92|5154.41|5147.92|5153.24
03-12 12:00|5153.41|5154.02|5149.85|5152.42
03-12 12:30|5152.46|5152.49|5140.30|5142.66
03-12 13:00|5142.72|5149.14|5137.05|5143.07
03-12 13:30|5143.08|5157.49|5141.16|5154.31
03-12 14:00|5154.55|5157.71|5147.13|5156.91
03-12 14:30|5156.46|5170.19|5156.00|5166.10
03-12 15:00|5166.36|5170.65|5164.59|5169.12
03-12 15:30|5169.14|5185.08|5168.10|5181.86
03-12 16:00|5182.28|5189.81|5177.08|5177.58
03-12 16:30|5177.59|5182.96|5175.72|5178.03
03-12 17:00|5178.04|5181.44|5174.39|5180.29
03-12 17:30|5180.37|5190.39|5180.37|5188.29
03-12 18:00|5188.08|5191.68|5179.75|5180.48
03-12 18:30|5180.23|5184.11|5176.59|5182.24
03-12 19:00|5182.23|5184.00|5172.58|5176.46
03-12 19:30|5176.45|5181.48|5175.29|5179.15
03-12 20:00|5179.67|5180.64|5163.66|5172.26
03-12 20:30|5172.46|5185.56|5168.44|5181.27
03-12 21:00|5180.40|5186.15|5159.45|5171.40
03-12 21:30|5170.84|5170.84|5145.91|5151.34
03-12 22:00|5151.21|5163.52|5149.54|5152.17
03-12 22:30|5152.20|5153.74|5138.46|5142.87
03-12 23:00|5142.50|5144.77|5109.73|5129.20
03-12 23:30|5129.15|5135.37|5118.20|5132.51
03-13 00:00|5132.27|5138.04|5121.15|5131.81
03-13 00:30|5131.82|5137.73|5121.40|5123.54
03-13 01:00|5123.03|5129.74|5113.51|5118.94
03-13 01:30|5119.11|5120.11|5102.56|5105.08
03-13 02:00|5105.18|5112.65|5101.03|5105.03
03-13 02:30|5104.41|5104.42|5090.75|5094.41
03-13 03:00|5094.13|5095.61|5079.33|5093.44
03-13 03:30|5093.41|5096.85|5081.06|5085.01
03-13 04:00|5084.59|5090.53|5071.16|5071.50
03-13 04:30|5071.67|5081.31|5054.86|5079.24
03-13 06:00|5074.80|5095.10|5072.68|5092.74
03-13 06:30|5092.68|5095.90|5085.39|5095.90
03-13 07:00|5096.01|5099.49|5088.77|5094.14
03-13 07:30|5094.16|5101.17|5091.94|5097.90
03-13 08:00|5097.84|5108.50|5097.29|5106.24
03-13 08:30|5106.48|5115.23|5106.10|5113.87
03-13 09:00|5113.86|5120.84|5113.60|5119.03
03-13 09:30|5119.06|5124.34|5108.77|5124.15
03-13 10:00|5124.48|5128.47|5115.32|5121.37
03-13 10:30|5121.20|5121.87|5110.45|5111.89
03-13 11:00|5111.82|5115.88|5108.37|5110.49
03-13 11:30|5110.46|5116.74|5106.11|5115.75
03-13 12:00|5115.75|5117.99|5103.64|5105.57
03-13 12:30|5105.63|5107.19|5102.54|5104.40
03-13 13:00|5104.75|5110.28|5102.51|5106.04
03-13 13:30|5106.10|5111.00|5098.20|5103.02
03-13 14:00|5103.04|5107.91|5089.10|5095.72
03-13 14:30|5095.48|5098.33|5085.90|5088.48
03-13 15:00|5088.10|5094.30|5071.64|5084.78
03-13 15:30|5084.57|5092.83|5082.22|5085.08
03-13 16:00|5084.54|5084.80|5061.32|5070.88
03-13 16:30|5070.75|5088.06|5070.39|5087.60
03-13 17:00|5087.53|5096.92|5084.19|5091.69
03-13 17:30|5091.93|5094.38|5083.34|5089.60
03-13 18:00|5089.55|5096.65|5085.93|5089.37
03-13 18:30|5089.38|5098.45|5079.92|5094.78
03-13 19:00|5095.15|5097.61|5086.29|5095.59
03-13 19:30|5095.60|5107.85|5091.97|5107.85
03-13 20:00|5107.65|5118.80|5104.33|5114.16
03-13 20:30|5114.00|5121.89|5107.98|5118.39
03-13 21:00|5118.40|5121.36|5107.37|5108.98
03-13 21:30|5108.91|5116.99|5096.65|5101.88
03-13 22:00|5101.92|5107.95|5082.60|5089.17
03-13 22:30|5088.88|5091.99|5035.70|5041.92
03-13 23:00|5041.29|5071.23|5038.13|5063.27
03-13 23:30|5062.66|5068.04|5031.95|5034.83
03-14 00:00|5034.42|5041.68|5018.81|5041.02
03-14 00:30|5040.89|5053.03|5040.04|5045.90
03-14 01:00|5045.84|5062.15|5043.41|5056.35
03-14 01:30|5056.64|5063.89|5043.65|5046.45
03-14 02:00|5046.46|5051.79|5035.99|5041.73
03-14 02:30|5041.58|5049.23|5040.38|5046.29
03-14 03:00|5046.32|5049.90|5032.21|5035.09
03-14 03:30|5035.07|5036.94|5009.59|5016.36
03-14 04:00|5016.95|5021.32|5012.28|5014.11
03-14 04:30|5014.06|5025.08|5013.05|5021.27
03-16 06:00|5010.84|5030.63|5000.63|5013.05
03-16 06:30|5012.30|5025.89|5008.31|5024.78
03-16 07:00|5024.52|5026.17|4967.24|4989.57
03-16 07:30|4989.56|4998.89|4971.89|4997.45
03-16 08:00|4997.48|5028.71|4996.91|5016.89
03-16 08:30|5016.89|5031.02|5014.93|5025.80
03-16 09:00|5025.97|5026.45|4983.77|4987.90
03-16 09:30|4987.84|5016.45|4982.57|5016.04
03-16 10:00|5016.02|5018.59|5010.22|5012.94
03-16 10:30|5013.02|5014.21|4997.86|5003.40
03-16 11:00|5003.39|5011.68|4997.96|5011.08
03-16 11:30|5011.06|5020.78|5010.11|5019.21
03-16 12:00|5019.21|5026.35|5018.85|5021.40
03-16 12:30|5021.35|5024.90|5012.34|5012.88
03-16 13:00|5012.37|5015.69|5007.83|5010.98
03-16 13:30|5010.33|5020.08|5003.07|5017.46
03-16 14:00|5017.48|5035.99|5012.89|5027.72
03-16 14:30|5027.98|5029.50|5005.47|5012.31
03-16 15:00|5012.68|5016.48|4998.33|5002.20
03-16 15:30|5002.21|5007.18|4991.88|4995.38
03-16 16:00|4995.35|5003.54|4988.05|4996.83
03-16 16:30|4996.92|4998.67|4984.90|4991.22
03-16 17:00|4991.11|4991.52|4979.72|4988.93
03-16 17:30|4989.00|4991.79|4972.54|4975.42
03-16 18:00|4975.39|4991.21|4970.08|4986.63
03-16 18:30|4986.63|4999.52|4980.47|4998.53
03-16 19:00|4998.59|5022.69|4995.65|5019.31
03-16 19:30|5019.35|5019.65|4993.29|4997.09
03-16 20:00|4997.07|5024.84|4994.51|5022.70
03-16 20:30|5022.87|5024.68|5012.29|5020.03
03-16 21:00|5020.01|5030.10|5013.96|5021.21
03-16 21:30|5021.22|5034.38|5018.00|5029.88
03-16 22:00|5029.87|5038.02|5014.72|5014.81
03-16 22:30|5015.03|5015.03|4987.86|4996.08
03-16 23:00|4996.07|5005.73|4984.89|4991.77
03-16 23:30|4991.88|5003.30|4983.72|4987.13
03-17 00:00|4987.25|4998.89|4978.10|4979.66
03-17 00:30|4979.70|4992.79|4973.80|4990.30
03-17 01:00|4990.52|5003.91|4990.52|4995.97
03-17 01:30|4995.96|4996.63|4983.99|4991.26
03-17 02:00|4991.57|5007.91|4989.94|5006.14
03-17 02:30|5006.17|5017.74|5005.32|5012.71
03-17 03:00|5012.68|5020.31|5008.74|5010.50
03-17 03:30|5010.25|5016.20|5008.03|5013.04
03-17 04:00|5012.89|5021.54|5008.01|5014.32
03-17 04:30|5014.28|5014.28|5004.61|5006.19
03-17 06:00|5010.94|5016.21|4998.70|5001.83
03-17 06:30|5001.81|5006.26|4998.42|5002.31
03-17 07:00|5002.38|5009.99|5002.07|5009.31
03-17 07:30|5009.29|5015.68|5006.85|5012.79
03-17 08:00|5012.76|5014.17|5000.25|5003.34
03-17 08:30|5003.36|5007.06|4998.15|5002.98
03-17 09:00|5002.63|5014.53|4994.66|5013.36
03-17 09:30|5013.35|5028.05|5011.30|5027.66
03-17 10:00|5027.83|5029.63|5020.08|5025.43
03-17 10:30|5025.47|5029.49|5021.53|5022.39
03-17 11:00|5022.24|5032.78|5020.55|5032.42
03-17 11:30|5032.43|5033.51|5025.83|5027.63
03-17 12:00|5027.38|5032.94|5026.17|5032.60
03-17 12:30|5032.61|5041.79|5032.01|5038.09
03-17 13:00|5038.07|5044.27|5032.45|5035.52
03-17 13:30|5035.41|5039.23|5020.20|5020.72
03-17 14:00|5020.82|5022.77|5005.09|5011.99
03-17 14:30|5011.43|5017.16|5008.31|5010.00
03-17 15:00|5009.98|5018.77|5008.86|5016.07
03-17 15:30|5016.03|5028.03|5015.93|5021.13
03-17 16:00|5021.16|5029.60|5019.03|5021.12
03-17 16:30|5021.14|5025.50|5018.37|5024.64
03-17 17:00|5024.65|5025.89|5012.80|5017.59
03-17 17:30|5017.60|5018.43|5009.84|5010.43
03-17 18:00|5009.79|5016.39|5000.91|5003.77
03-17 18:30|5003.87|5009.49|4991.76|5000.30
03-17 19:00|5000.07|5010.03|4996.64|5006.92
03-17 19:30|5007.12|5011.33|5001.86|5003.38
03-17 20:00|5003.31|5020.53|4999.23|5020.09
03-17 20:30|5020.11|5023.98|5009.70|5011.67
03-17 21:00|5011.75|5019.53|5010.01|5012.96
03-17 21:30|5012.85|5031.58|5005.34|5016.79
03-17 22:00|5016.70|5020.53|5006.91|5008.19
03-17 22:30|5008.14|5019.43|5002.86|5007.57
03-17 23:00|5007.36|5017.65|4993.49|4994.87
03-17 23:30|4994.83|5000.55|4973.75|4997.76
03-18 00:00|4998.28|5005.54|4991.46|5004.14
03-18 00:30|5004.17|5005.88|4997.49|5001.85
03-18 01:00|5001.65|5008.54|5001.14|5002.67
03-18 01:30|5002.88|5006.45|4996.38|5002.51
03-18 02:00|5002.50|5009.09|5000.72|5003.97
03-18 02:30|5003.68|5008.42|4999.66|5003.86
03-18 03:00|5003.78|5005.68|4998.05|4999.77
03-18 03:30|4999.78|5003.78|4996.33|5000.22
03-18 04:00|5000.33|5006.40|4999.87|5003.89
03-18 04:30|5003.86|5005.76|5001.37|5005.45
03-18 06:00|5005.02|5005.64|4997.48|5001.77
03-18 06:30|5001.82|5003.49|4993.27|4999.94
03-18 07:00|4999.69|5003.03|4998.76|5000.26
03-18 07:30|5000.30|5003.95|4999.86|5002.96
03-18 08:00|5002.97|5012.55|5001.18|5002.93
03-18 08:30|5002.95|5008.19|5000.11|5004.17
03-18 09:00|5004.11|5015.86|4998.03|5008.09
03-18 09:30|5008.08|5009.49|4991.18|4998.75
03-18 10:00|4999.27|5006.98|4996.26|5002.10
03-18 10:30|5002.32|5004.19|4990.36|4991.80
03-18 11:00|4991.74|4996.81|4986.27|4996.10
03-18 11:30|4996.14|4997.51|4989.73|4991.30
03-18 12:00|4991.26|4993.54|4989.45|4990.80
03-18 12:30|4990.81|4991.02|4981.99|4986.89
03-18 13:00|4986.90|4992.56|4984.67|4990.82
03-18 13:30|4990.81|5002.43|4987.48|4997.32
03-18 14:00|4997.52|5010.85|4996.28|5008.67
03-18 14:30|5008.66|5016.20|5008.38|5009.36
03-18 15:00|5009.34|5014.84|5006.09|5009.17
03-18 15:30|5009.48|5009.66|4990.52|4995.02
03-18 16:00|4994.47|4996.99|4983.42|4989.07
03-18 16:30|4989.05|4992.07|4977.34|4987.67
03-18 17:00|4987.69|4994.33|4984.81|4992.27
03-18 17:30|4992.51|4995.74|4990.74|4992.06
03-18 18:00|4992.07|4992.28|4980.69|4982.52
03-18 18:30|4982.16|4987.10|4958.77|4967.79
03-18 19:00|4967.80|4973.86|4946.37|4948.47
03-18 19:30|4948.49|4961.97|4924.81|4930.19
03-18 20:00|4930.18|4932.37|4895.57|4901.06
03-18 20:30|4901.71|4902.12|4870.53|4881.65
03-18 21:00|4881.56|4881.56|4834.25|4861.51
03-18 21:30|4861.39|4885.44|4850.40|4878.16
03-18 22:00|4878.27|4894.64|4859.16|4860.71
03-18 22:30|4860.68|4872.63|4856.51|4869.69
03-18 23:00|4869.87|4880.02|4865.65|4872.14
03-18 23:30|4872.11|4875.43|4861.13|4862.54
03-19 00:00|4862.56|4883.11|4860.79|4882.45
03-19 00:30|4882.30|4890.41|4873.38|4886.76
03-19 01:00|4886.68|4898.09|4883.83|4891.21
03-19 01:30|4891.22|4899.00|4887.25|4890.73
03-19 02:00|4890.82|4899.31|4876.85|4885.56
03-19 02:30|4885.49|4888.08|4852.40|4853.05
03-19 03:00|4853.00|4865.36|4843.38|4849.39
03-19 03:30|4848.88|4860.16|4838.89|4843.18
03-19 04:00|4842.70|4848.64|4808.85|4811.14
03-19 04:30|4811.04|4826.87|4807.03|4818.83
03-19 06:00|4829.45|4837.22|4804.25|4815.69
03-19 06:30|4815.45|4839.00|4808.82|4834.46
03-19 07:00|4834.47|4840.81|4828.29|4837.09
03-19 07:30|4836.85|4842.58|4830.02|4836.78
03-19 08:00|4836.75|4848.10|4835.31|4842.09
03-19 08:30|4842.06|4848.60|4837.74|4841.07
03-19 09:00|4841.30|4853.40|4832.78|4845.30
03-19 09:30|4845.66|4867.02|4842.82|4850.05
03-19 10:00|4850.06|4858.26|4841.52|4857.28
03-19 10:30|4857.41|4862.09|4853.38|4858.56
03-19 11:00|4858.53|4866.11|4855.00|4859.76
03-19 11:30|4859.75|4860.23|4850.71|4850.74
03-19 12:00|4850.73|4853.72|4847.23|4850.42
03-19 12:30|4850.43|4852.77|4845.69|4849.94
03-19 13:00|4849.92|4853.96|4846.35|4846.77
03-19 13:30|4846.80|4846.80|4826.82|4827.62
03-19 14:00|4827.63|4841.94|4813.28|4813.28
03-19 14:30|4813.81|4819.97|4747.84|4763.71
03-19 15:00|4763.77|4784.25|4756.85|4770.40
03-19 15:30|4770.72|4771.72|4726.99|4727.94
03-19 16:00|4727.97|4740.40|4701.31|4718.39
03-19 16:30|4718.79|4722.17|4686.82|4709.39
03-19 17:00|4709.45|4722.62|4687.68|4709.30
03-19 17:30|4709.19|4725.98|4696.25|4698.89
03-19 18:00|4698.73|4720.03|4671.27|4683.57
03-19 18:30|4682.95|4700.67|4666.44|4679.20
03-19 19:00|4679.07|4699.65|4676.43|4686.48
03-19 19:30|4686.46|4695.61|4650.75|4652.76
03-19 20:00|4651.83|4653.99|4602.83|4607.17
03-19 20:30|4607.06|4617.82|4531.44|4574.48
03-19 21:00|4573.67|4580.97|4502.69|4576.39
03-19 21:30|4575.88|4620.90|4538.92|4620.35
03-19 22:00|4621.28|4649.02|4584.31|4585.57
03-19 22:30|4584.83|4628.01|4581.32|4601.80
03-19 23:00|4601.49|4638.74|4593.16|4602.91
03-19 23:30|4602.15|4611.29|4566.22|4596.32
03-20 00:00|4596.33|4626.62|4592.87|4599.36
03-20 00:30|4599.48|4608.18|4576.69|4584.70
03-20 01:00|4584.97|4613.64|4574.12|4602.80
03-20 01:30|4603.46|4629.73|4599.79|4616.21
03-20 02:00|4615.66|4619.16|4601.02|4609.39
03-20 02:30|4609.14|4623.18|4595.98|4622.90
03-20 03:00|4623.39|4663.34|4623.39|4644.24
03-20 03:30|4644.30|4649.83|4631.96|4643.84
03-20 04:00|4643.63|4660.66|4642.93|4657.31
03-20 04:30|4657.85|4662.03|4650.30|4650.30
03-20 06:00|4659.03|4677.13|4650.46|4666.13
03-20 06:30|4666.34|4666.51|4636.13|4636.29
03-20 07:00|4636.27|4647.79|4636.27|4644.03
03-20 07:30|4644.01|4647.85|4634.13|4643.53
03-20 08:00|4643.45|4664.90|4642.07|4649.21
03-20 08:30|4649.45|4660.62|4644.53|4648.48
03-20 09:00|4647.86|4680.30|4639.30|4661.99
03-20 09:30|4662.07|4699.29|4661.50|4677.21
03-20 10:00|4678.28|4690.07|4670.20|4684.06
03-20 10:30|4683.88|4703.69|4679.18|4697.97
03-20 11:00|4698.42|4735.93|4693.13|4733.61
03-20 11:30|4733.64|4735.81|4721.90|4725.56
03-20 12:00|4725.95|4727.67|4716.79|4723.56
03-20 12:30|4723.32|4726.91|4715.31|4721.78
03-20 13:00|4721.71|4723.41|4710.39|4719.50
03-20 13:30|4719.45|4719.96|4685.61|4688.51
03-20 14:00|4688.53|4701.09|4679.98|4688.06
03-20 14:30|4688.10|4689.43|4661.31|4669.28
03-20 15:00|4669.29|4688.79|4668.01|4688.26
03-20 15:30|4688.38|4708.09|4685.20|4706.20
03-20 16:00|4706.44|4734.80|4702.07|4722.61
03-20 16:30|4722.59|4722.92|4684.64|4693.66
03-20 17:00|4693.56|4700.48|4684.23|4692.03
03-20 17:30|4692.10|4692.53|4659.63|4667.47
03-20 18:00|4667.30|4670.16|4645.98|4658.15
03-20 18:30|4658.16|4669.95|4638.14|4645.23
03-20 19:00|4645.26|4668.59|4636.99|4665.46
03-20 19:30|4665.45|4674.22|4657.51|4671.62
03-20 20:00|4671.75|4695.32|4671.75|4678.23
03-20 20:30|4678.31|4682.24|4661.85|4678.40
03-20 21:00|4678.45|4679.36|4653.60|4660.05
03-20 21:30|4660.19|4666.02|4612.96|4616.32
03-20 22:00|4616.10|4622.54|4551.23|4558.29
